"SK1","SK2","SB1","SB2","SG1","SY1","SY2","SY3","SO1","SP1","SV1","SR1","SR2","SR3","SW1","Base_A","Base_B","Base_C","UT578_A","UT578_AF","UT578_AS","UT6581","Target_L","Target_a","Target_b"
0,0,0,700,0,0,0,48,0,0,30,0,0,0,280,,,1,,,,1,40.34,-10.64,-25.74
0,66,0,0,240,0,583,47,0,0,0,0,0,0,30,,,1,,1,,,40.88,-20.41,16.46
0,0,0,674,102,0,0,47,0,0,0,0,0,0,138,,,1,,,,1,37.2,-12.87,-19.13
4,0,0,0,0,0,0,47,0,0,0,196,0,0,0,,1,,1,,,,75.28,27.82,1.75
0,0,0,0,0,0,1031,46,0,0,0,0,63,0,128,,,1,,1,,,64.81,31.14,54.38
0,91,0,353,0,0,0,46,0,0,303,0,0,0,196,,,1,,1,,,33.54,-2.6,-15.25
0,0,0,0,0,0,320,45,58,0,0,0,0,0,576,,,1,,1,,,81.13,10.77,59.69
0,11,0,0,0,0,240,45,0,0,0,10,0,0,711,,,1,,1,,,74.17,-1.21,40.68
0,0,0,190,0,0,97,45,0,27,0,0,0,0,687,,,1,,1,,,57.4,-27.38,-1.88
7,0,0,0,0,0,0,45,305,0,0,0,0,0,820,,,1,,1,,,72.3499999999999,26.15,26.09
0,0,0,0,0,0,0,45,0,0,0,411,0,0,0,,1,,,1,,,67.98,37.57,0.87
0,0,0,0,0,0,456,44,8,0,0,0,0,0,537,,,1,,1,,,85.19,3.09,70.8199999999997
6,0,0,0,0,0,200,44,0,0,0,0,13,0,0,,1,,,1,,,81.68000000000001,6.68,37.86
0,8,0,0,0,0,88,44,0,0,0,0,5,0,0,1,,,,,1,,82.88,-0.18,20.8
6,0,0,0,0,0,44,44,0,0,0,4,0,0,0,1,,,,1,,,89.76000000000001,1.25,19.88
0,0,0,780,0,0,0,44,0,0,10,0,0,0,220,,,1,,,,1,38.76,-9.41,-25.48
0,0,0,0,4,0,220,43,0,4,0,0,0,0,0,1,,,1,,,,89.5,-4.82,32.23
0,11.5,0,0,147,0,650,42,0,0,0,0,0,0,330,,,1,,,,1,59.1,-32.1,36.67
0,8,0,0,156,0,518,42,0,0,0,0,0,0,250,,,1,,,,1,58.72,-35.12,36.06
0,0,0,0,4,0,130,42,0,0,0,0,0,0,0,1,,,,1,,,90.42,-4.65,30.92
0,0,0,0,75,0,1152,41,0,0,0,0,0,0,0,,,1,,,,1,66.87000000000001,-37.32,59.78
0,31,0,0,57,0,65,41,0,0,0,0,0,0,0,,1,,,,,1,68.48,-12.58,11.14
0,0,0,73,45,100,0,41,0,0,0,0,0,0,0,,1,,,1,,,69.5999999999999,-19.61,4.78
0,23,0,0,840,0,0,41,0,0,0,0,0,0,97,,,1,,1,,,41.11,-31.13,2.76
0,0,0,0,200,0,900,40,0,0,0,0,0,0,0,,,1,,,,1,57.2,-45.72,42.96
5,0,0,0,0,0,850,40,0,0,0,0,7,0,250,,,1,,1,,,78.03,8.15,72.52
0,0,0,0,0,0,650,40,0,0,0,0,29,0,477,,,1,,,1,,73.48,17.48,55.5
0,0,0,0,70,0,480,40,105,0,0,0,0,0,360,,,1,,1,,,63.88,-17.89,41.57
0,67,0,0,0,0,470,40,0,40,0,0,0,0,300,,,1,,1,,,49.84,-6.35,21.49
0,0,0,0,600,0,80,40,0,0,0,0,0,18,230,,,1,,,,1,46.59,-33.1,8.94999999999999
0,0,0,0,600,0,80,40,0,0,0,0,0,18,230,0,0,1,0,0,0,1,46.59,-33.1,8.94999999999999
0,0,0,0,486,0,40,40,0,0,0,0,0,26,379,,,1,,,,1,50.38,-30.1,6.08
0,10,0,300,600,0,0,40,0,0,0,0,0,0,70,,,1,,1,,,37.76,-24.82,-5.19
0,30,0,350,350,0,0,40,0,0,0,0,0,0,196,,,1,,1,,,39.51,-20.24,-9.41
0,0,0,700,150,0,0,40,0,0,0,0,0,0,100,,,1,,1,,,36.62,-14.66,-18.92
0,0,0,300,0,0,0,40,0,0,90,0,0,0,600,,,1,1,,,,52.87,-14.44,-25.66
0,0,0,1300,0,0,0,40,0,0,250,100,0,0,50,,,1,,,,1,30.45,2.6,-20.83
0,0,0,1300,0,0,0,40,0,0,250,100,0,0,50,0,0,1,0,0,0,1,30.45,2.6,-20.83
0,350,0,0,0,0,0,40,0,33,0,0,520,0,40,,,1,,1,,,28.94,6.31,1.45
0,0,0,0,0,0,0,40,0,0,0,357,0,0,0,,1,,1,,,,71.44,35.27,-0.44
0,24,0,0,43,0,45,39,0,0,0,0,0,0,0,,1,,,,,1,70.8499999999999,-11.18,10.26
14,0,0,0,0,0,24,39,0,0,0,13,0,0,0,1,,,,1,,,87.3199999999997,3.35,12.94
0,53,0,444,0,113,0,39,0,0,0,0,0,0,348,,,1,,1,,,41.86,-15.17,-11.08
0,234,0,0,0,0,0,39,0,0,0,0,0,82,623,,,1,,1,,,43.8,-0.77,-0.47
0,0,0,190,0,0,117,38,0,0,0,0,300,0,280,,,1,,1,,,37.62,-0.01,-3.39
3,0,0,0,0,64,65,38,0,0,0,0,0,0,0,,1,,,,,1,84.04000000000001,3.45,37.71
0,0,0,0,290,0,0,38,0,470,0,0,0,0,220,,,1,,,1,,38.71,-5.37,-12.93
0,0,0,797,56,0,0,38,0,0,0,0,0,0,375,,,1,,,,1,42.84,-15.28,-26.25
9,0,0,0,0,0,0,38,54,0,0,40,0,0,0,1,,,,,,1,81.81,14.2,10.21
0,50,0,0,0,0,0,38,0,0,0,36,0,0,0,1,,,,1,,,74.49,1.49,-1.87
0,0,0,0,437,0,240,37,0,203,0,0,0,0,51,,,1,,1,,,37.49,-21.66,6.05
4,0,0,0,0,0,900,36,0,0,0,0,0,0,200,,,1,,,,1,82.95,1.44,80.84
0,810,0,0,0,0,0,36,0,0,0,0,38,0,113,,,1,,,1,,28.48,0.01,-2.44
0,0,0,500,0,0,25,35,0,0,0,0,0,0,0,,1,,,,1,,60.56,-24.3,-22.09
0,0,0,0,0,0,812,34,7,0,0,0,0,0,239,,,1,,1,,,83.93000000000001,2.31,80.87000000000001
26,0,0,0,0,0,103,34,0,0,0,0,23,0,0,1,,,1,,,,84,3.39,15.83
3,0,0,0,0,0,19,34,0,0,0,0,0,0,0,1,,,,1,,,91.86,0.73,17.27
0,44,0,0,145,0,7,34,0,0,0,0,0,0,0,,1,,,,,1,63.21,-15.33,0.16
0,14,0,0,0,92,0,34,0,0,0,0,0,6,0,,1,,,,1,,78.5999999999999,2.28,15.65
0,0,0,0,0,59,310,33,0,0,0,0,0,0,569,,,1,,1,,,84.37000000000001,4.48,64.83
0,0,0,0,0,0,293,33,0,0,0,25,0,0,693,,,1,,1,,,80.31,10.2,52.63
0,0,0,0,644,0,20,33,0,0,0,63,0,0,286,,,1,,1,,,47,-33.66,1.9
0,33,0,0,87,70,0,33,0,0,0,0,0,0,0,,1,,,1,,,67.43000000000001,-12.33,5.51
0,0,0,0,0,0,1019,32,0,0,0,0,0,0,0,,,1,,1,,,83.61,2.84,88
11,0,0,0,0,0,0,32,57,0,0,25,0,0,0,1,,,,,,1,82.5999999999999,11.79,10.37
0,0,0,0,3,0,154,31,0,3,0,0,0,0,0,,1,,1,,,,89.2,-4.72,36.12
0,52,0,0,0,0,87,31,0,0,0,0,0,30,0,1,,,,,1,,71.11,0.1,7.57
0,52,0,0,0,0,87,31,0,0,0,0,0,30,0,1,0,0,0,0,1,0,71.11,0.1,7.57
0,0,0,183,846,0,0,31,0,0,0,0,0,0,61,,,1,,1,,,39.19,-33.1,-0.85
3,0,0,0,0,0,900,30,5,0,0,0,0,0,240,,,1,,,,1,82.31,1.41,79.01000000000001
0,0,0,0,165,0,637,30,0,0,0,0,0,0,240,,,1,,,,1,63.38,-44.48,44.15
0,32,0,0,458,0,178,30,0,0,0,0,0,0,400,,,1,,,,1,50.25,-31.31,11.45
0,26,0,6,0,0,110,30,0,0,0,0,0,0,0,,1,,,1,,,73.94,-6.85,16.92
5,0,0,0,0,0,52,30,20,0,0,0,0,0,0,1,,,,,,1,87.58,1.56,23.99
0,0,0,25,280,0,0,30,0,0,0,0,0,0,900,,,1,,1,,,64.63,-38.08,1.51
0,270,0,520,0,0,0,30,0,0,0,0,0,170,0,,,1,1,,,,28.72,0.18,-2.7
17.8,0,0,0,0,0,14.1,29.8,0,0,0,0,0,0,0,1,,,1,,,,90.5,-0.08,10.25
0,0,0,0,107,0,279,29,0,0,0,0,0,0,632,,,1,,,,1,71.2099999999998,-37.16,37.03
0,58,0,0,0,0,52,29,0,0,0,0,0,13,0,1,,,,,,1,69.51000000000001,-1.19,5.82
16,0,0,0,0,0,35,29,0,0,0,0,0,0,0,1,,,1,,,,90.7099999999998,-0.71,14.49
0,51,0,0,0,0,29,29,0,0,0,0,0,15,0,1,,,,,,1,70.14,-0.16,4.37
0,22,0,0,135,0,17,29,0,0,0,0,0,0,0,,1,,1,,,,73.49,-17.57,1.93
0,0,0,0,0,0,0,29,416,0,0,0,0,84,0,,1,,,1,,,66.48,25.5,17.69
6,0,0,0,0,0,1130,28,0,0,0,0,10,0,0,,,1,,1,,,74.3499999999999,12.2,73.88
0,0,0,0,579,0,306,28,0,0,0,0,0,0,42,,,1,,,1,,49.95,-49.89,22.59
0,6,0,0,0,0,23,28,5,0,0,0,0,0,0,1,,,,,1,,86.73,-0.5,13.46
15.8,0,0,0,0,0,11.7,28,0,0,0,0,0,0,0,1,,,1,,,,90.93000000000001,0.03,10.04
0,0,0,0,0,0,194,27,15,0,0,0,0,0,0,1,,,,,1,,89.95,-0.25,38.42
0,56,0,0,193,0,128,27,0,0,0,0,0,0,0,,1,,,,,1,60.24,-19.45,8.53999999999999
0,0,0,0,7,0,0,27,0,0,0,295,0,0,0,,1,,,1,,,68.33,28.98,-3.46
0,0,0,0,109,0,1056,26,0,0,0,3,0,0,0,,,1,,1,,,63.11,-41.89,53.59
5,0,0,0,0,0,1045,26,0,0,0,0,3,0,0,,,1,,1,,,79.66,5.4,82.27
0,0,0,0,6,20,350,26,0,0,0,0,0,0,770,,,1,,1,,,85.12000000000001,-7.51,60.59
0,13,0,0,21,0,339,26,0,0,0,0,0,0,0,,1,,,,1,,77.89,-14.48,34.79
0,67,0,0,604,0,124,26,0,0,0,0,0,0,148,,,1,,1,,,40.66,-24.25,4.65
0,0,0,0,0,0,15,26,0,0,0,0,0,0,0,1,,,,,,1,92,1.16,19.29
0,254,0,0,0,0,0,26,0,29,0,37,0,0,637,,,1,,,,1,41.11,-0.74,-3.99
0,0,0,520,400,0,0,25,0,0,0,0,0,0,80,,,1,,1,,,39.27,-23.64,-13.56
0,54,0,0,0,200,0,24,0,0,0,0,0,55,0,,1,,,1,,,63.69,4.55,11.25
4,0,0,0,0,20,0,24,7,0,0,0,0,0,0,1,,,,,,1,89.34,3.45,16.52
0,15,0,308,385,0,0,24,0,0,0,0,0,0,216,,,1,,1,,,42.38,-26.63,-9.66
0,0,0,0,0,0,0,24,136,0,0,0,187,0,0,,1,,,1,,,65.7099999999998,36.49,9.78999999999999
0,0,0,0,374,0,137,23,0,0,0,0,0,0,459,,,1,,,,1,60.27,-46.77,18.56
25,0,0,0,0,0,24,23,8,0,0,0,0,0,0,1,,,,,1,,87.04000000000001,-0.54,12.64
0,0,0,470,0,0,0,23,0,0,5,0,0,0,680,,,1,1,,,,52.9,-19.5,-30.39
0,0,0,130,0,0,0,23,0,0,420,0,0,0,400,,,1,,,1,,45.45,3.84,-31.8
0,0,0,170,0,0,0,23,0,0,450,0,0,0,360,,,1,,1,,,42.91,3.6,-32.69
0,0,0,663.28,0,0,25.04,22.68,0,0,0,0,0,0,0,,1,,,1,,,58.46,-23.03,-25.77
5,0,0,0,0,0,38,22,0,0,0,0,0,0,0,1,,,,1,,,91.93000000000001,-1.35,19.04
0,5,0,0,0,0,14,22,0,0,0,0,0,9,0,1,,,,1,,,85.61,2.6,8.6
0,10,0,0,16,0,270,21,0,0,0,0,0,0,0,,1,,1,,,,80.9599999999998,-13.05,32.91
0,0,0,0,2,0,19,21,0,0,0,0,0,0,0,1,,,,,,1,91.73,-2.18,19.82
0,5,0,0,0,0,12,21,14,0,0,0,0,0,0,1,,,,1,,,88.55,0.89,9.09
0,0,0,0,193,0,0,21,0,0,0,0,0,24,0,,1,,,,1,,71.02,-21.99,0.02
6,0,0,0,0,0,350,20,0,0,0,0,0,0,614,,,1,,,,1,85.3,-4.3,62.87
0,254,0,0,0,0,0,20,0,50,0,55,0,0,637,,,1,,,,1,40.39,0.47,-5.19
0,0,0,0,0,0,0,20,48,0,0,0,0,0,0,1,,,,1,,,90.04000000000001,7.22,10.52
0,0,0,0,0,17,443,19,0,0,0,0,0,0,544,,,1,,,,1,85.83,-1.19,69.24
2,0,0,0,0,0,22,19,3,0,0,0,0,0,0,1,,,,,,1,91.75,0.5,19.32
7,0,0,0,0,0,2.5,19,0,0,0,0,0,0,0,1,,,,1,,,91.64,0.58,7.97
18.7,0,0,0,0,12.11,0,18.35,0,0,0,0,0,0,0,1,,,,,1,,88.24,0.6,8.890000000000001
2,0,0,0,0,0,7,18,0,0,0,0,0,0,0,1,,,,1,,,92.94,0.5,11.05
0,38,0,0,260,0,0,18,0,28,0,0,0,0,780,,,1,,,,1,56.53,-20.53,-4.06
0,0,0,550,0,0,0,18,0,0,103,0,0,0,405,,,1,,1,,,44.93,-9.57,-33.81
0,12,0,0,19,0,10,17,0,0,0,0,0,0,0,1,,,,,1,,82.7099999999998,-6.91,3.25
9,0,0,0,0,0,5.5,17,0,0,0,0,0,0,0,1,,,,1,,,90.98,-0.11,8.68
0,33,0,0,0,111,0,17,0,0,0,0,0,0,0,1,,,,1,,,78.84,-0.87,8.470000000000001
0,0,0,0,0,0,0,17,0,0,0,401,0,0,600,,,1,1,,,,62.67,47.38,2.1
0,0,0,0,84,0,568,16,100,0,0,0,0,0,233,,,1,,1,,,61.65,-22.93,41.46
0,19,0,0,0,0,47,16,93,0,0,0,0,0,0,,1,,,,,1,72.90000000000001,2.92,14.72
8,0,0,0,0,0,7,16,0,0,0,0,0,0,0,1,,,1,,,,92.42,0.14,8.42
0,0,0,0,384,0,114,15,0,0,0,0,0,0,468,,,1,,,1,,60.95,-50.21,16.02
3,0,0,0,0,0,4,15,2,0,0,0,0,0,0,1,,,,1,,,92.89,0.8,8.84
7,0,0,0,0,0,4,15,0,0,0,0,0,0,0,1,,,,1,,,92.03,0.17,7.82
8,0,0,0,0,0,2,15,0,0,0,0,0,0,0,1,,,,1,,,91.8,0.35,6.9
0,0,0,0,7,270,0,15,0,0,0,0,0,10,0,,1,,,,1,,79.68000000000001,4.17,27.46
0,0,0,240,300,0,0,15,0,0,0,0,0,0,420,,,1,,1,,,51.88,-34.51,-12.14
0,0,0,230,0,0,0,15,0,0,391,0,0,0,345,,,1,,,1,,43.2,2.04,-34.57
0,0,0,0,0,0,0,15,0,0,0,91,0,0,0,1,,,,1,,,83.8199999999997,17.42,-1.11
15,0,0,57,0,0,160,14,0,0,0,0,0,0,774,,,1,1,,,,70.09,-28.08,19.67
2,0,0,0,0,0,41,14,0,0,0,0,0,0,0,1,,,,1,,,92.51000000000001,-2.19,18.08
0,8,0,0,0,0,12,14,0,0,0,0,0,9,0,1,,,1,,,,87.11,1.93,5.35
0,50,0,39,340,0,0,14,0,0,0,0,0,0,500,,,1,,1,,,49.47,-24.49,-3.96
0,0,0,72,284,0,0,14,0,0,0,0,0,0,624,,,1,1,,,,62.64,-39.93,-4.34
0,16,0,0,28,0,8,13.5,0,0,0,0,0,0,0,1,,,,,1,,81.29000000000001,-8.140000000000001,1.24
0,0,0,0,41,0,359,13,0,0,0,0,0,0,667,,,1,,,1,,79.3499999999999,-30.51,50.47
0,0,0,103,266,0,8,13,0,0,0,0,0,0,580,,,1,,,1,,59.75,-39.29,-5.27
0,0,0,145,480,0,0,13,0,0,0,0,0,0,450,,,1,,,,1,52.7,-39.39,-6.32
0,0,0,0,0,0,0,13,0,260,350,0,0,0,530,,,1,1,,,,47.42,16.61,-24.87
0,526,0,0,0,0,0,13,0,0,0,0,315,0,144,,,1,,1,,,30.25,3.14,-1.69
6,0,0,0,0,0,968,12,0,0,0,0,0,0,60,,,1,,,,1,81.44,-0.97,81.40000000000001
0,0,0,0,0,19,474,12,0,0,0,0,0,0,495,,,1,,,1,,86.55,-1.74,70.58
0,12,0,0,0,0,6,12,0,0,0,0,0,0,0,1,,,,,1,,84.87000000000001,-1.12,3.27
0,0,0,0,473,0,0,12,0,0,0,0,38,0,576,,,1,,1,,,53.25,-32.82,-1.98
0,0,0,0,55,0,0,12,0,20,0,60,0,0,0,1,,,,,,1,75.76000000000001,-3.22,-6.64
0,0,0,0,40,0,0,12,0,20,0,32,0,0,0,1,,,,,,1,78.59,-4.34,-5.19
0,0,0,0,0,0,1150,11,11,0,0,0,0,0,0,,,1,,,1,,83.27,3.36,85.86
0,0,0,0,0,0,906,11,6,0,0,0,0,0,180,,,1,,,1,,85.19,0.53,83.58
0,0,0,0,2,0,196,11,9,0,0,0,0,0,0,,1,,,,,1,88.08,-4.8,46.95
0,70,0,0,360,0,80,11,0,0,0,0,0,0,0,,1,,1,,,,61.76,-21.01,1.43
0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,1,,,,1,,,93.74,-0.02,8.74
8,0,0,0,0,519,0,11,79,0,0,0,0,0,0,,1,,1,,,,77.26000000000001,11.35,34.74
8,0,0,0,0,519,0,11,79,0,0,0,0,0,0,0,1,0,1,0,0,0,77.26000000000001,11.35,34.74
0,0,0,85,0,0,0,11,0,0,164,0,0,0,714,,,1,,1,,,57.93,-1.27,-30.47
0,0,0,580,0,0,0,11,0,0,123,0,0,0,405,,,1,,,1,,45.12,-8.44999999999999,-36.07
0,629,0,0,0,0,0,11,0,0,0,166,0,0,163,,,1,,1,,,29.49,0.5,-3.01
0,629,0,0,0,0,0,11,0,0,0,166,0,0,163,,,1,,,1,,29.71,0.49,-3.18
0,49,0,0,0,0,0,11,0,0,0,57,0,0,0,1,,,,1,,,75.23,3.04,-4.55
7,0,0,0,0,0,232,10,0,0,0,0,0,0,0,,1,,,1,,,88.38,-6.61,44.58
0,31.5,0,0,0,0,32,10,0,0,53,0,0,0,0,,1,,,,,1,68.3,-0.26,0.61
0,0,0,0,0,180,0,10,63,0,0,0,0,0,0,,1,,,,,1,80.55,12.59,32.39
0,0,0,0,0,180,0,10,63,0,0,0,0,0,0,0,1,0,0,0,0,1,80.55,12.59,32.39
0,18,0,0,89,0,0,10,0,25,0,0,0,0,0,,1,,,,,1,68.5999999999999,-14.22,-4.46
0,0,0,620,0,0,0,10,0,0,100,0,0,0,400,,,1,,,,1,43.86,-7.73,-35.26
0,0,0,380,0,0,0,10,0,0,390,0,0,0,330,,,1,,,1,,40.78,2.19,-37.09
0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,1,,,,1,,,93.95,1.14,6.47
26,0,0,0,20,0,70,9,0,0,0,0,0,0,0,1,,,,,,1,84.3199999999997,-12.68,17.09
23,0,0,0,6,0,24,9,0,0,0,0,0,0,0,1,,,,1,,,90.45,-4.36,6.76
0,0,0,0,47,0,21,9,0,0,0,0,0,0,0,1,,,,,,1,85.8,-20.51,9.279999999999991
0,12,0,0,235,0,18,9,0,0,0,0,0,0,751,,,1,1,,,,66.22,-34.41,3.15
4,0,0,0,0,0,0,9,48,0,0,0,0,0,0,1,,,,1,,,89.56,6,7.35
0,0,0,0,28,0,960.5,8.5,0,5.5,0,0,0,0,0,,,1,,,,1,71.7099999999998,-28.73,66.14
14,0,0,70,0,0,210,8,0,0,0,0,0,0,774,,,1,1,,,,69,-31.64,21.42
0,0,0,320,400,0,0,8,0,0,0,0,0,0,266,,,1,1,,,,47.88,-33.96,-12.39
0,0,0,350,0,0,0,8,0,92,0,0,0,0,500,,,1,1,,,,50.29,-12.61,-31.95
6.6,0,0,0,0,0,3.7,7.3,4.5,0,0,0,0,0,0,1,,,,,,1,91.0999999999999,0.52,8.49
0,0,0,86,103,0,55,7,0,0,0,0,0,0,776,,,1,1,,,,65.59,-37.9,1.34
8,0,0,0,11,0,14,7,0,0,0,0,0,0,0,1,,,,,1,,89.40000000000001,-8.609999999999991,7.81
5,0,0,0,0,0,14,7,0,0,0,0,0,0,0,1,,,1,,,,93.7,-1.4,9.33
0,0,0,0,0,0,11,7,2.5,0,0,0,0,0,0,1,,,,,,1,93.23,-0.77,13.01
0,7,0,0,0,0,4,7,0,0,0,0,0,0,0,1,,,,,,1,86.3199999999997,-0.96,3.68
0,106,0,0,89,239,0,7,0,0,0,0,0,0,524,,,1,,1,,,49.29,-7.65,5.57
0,0,0,0,0,34,0,7,0,0,0,110,0,0,0,1,,,,,1,,80.9599999999998,19.13,3.19
0,0,0,0,105,0,0,7,0,32,0,45,0,0,0,,1,,,1,,,70.12000000000001,-13.4,-9.11999999999999
0,0,0,750,0,0,0,7,0,0,110,0,0,0,320,,,1,,1,,,41.75,-6.18,-36.71
0,0,0,0,0,0,2.5,6.8,2.3,0,0,0,0,0,0,1,,,1,,,,95.3499999999999,0.36,6
0,73,0,0,269,0,32,6,0,0,0,0,0,0,589,,,1,,,1,,51.19,-19.57,-0.92
17.5,0,0,0,7.5,0,26.7,6,0,0,0,0,0,0,0,1,,,,1,,,89.0999999999999,-6.72,9.300000000000001
0,0,0,0,0,0,0,6,0,0,0,219,0,0,0,1,,,,,1,,77.2,28.16,-5.15
0,0,0,0,430,0,134,5,0,0,0,0,0,0,418,,,1,,,,1,59.85,-52.11,17.54
0,0,0,0,47,0,30,5,0,0,0,0,0,0,0,1,,,,,,1,86.12000000000001,-21.79,11.08
0,8,0,0,264,0,17,5,0,0,0,0,0,0,751,,,1,1,,,,67.24,-38.64,3.32
0,0,0,0,4,0,10,5,0,0,70,0,0,0,0,1,,,1,,,,84.5999999999999,1.54,-6.41
0,0,0,360,162,0,0,5,0,0,0,0,0,0,540,,,1,1,,,,53.5,-28.87,-21.82
0,0,0,412,0,0,0,5,0,54,0,0,0,0,500,,,1,1,,,,50.96,-14.4,-34.26
0,0,0,715,0,0,0,5,0,0,92,0,0,0,280,,,1,1,,,,43.29,-7.53,-36.85
0,0,0,0,48,0,120,4,0,0,0,0,0,0,0,,1,,,,,1,81.54000000000001,-29.22,29.06
0,17,0,0,0,0,12,4,0,0,0,0,0,0,0,1,,,,,,1,80.9599999999998,-2.11,2.94
23,0,0,0,0,0,3,4,0,0,0,0,0,0,0,1,,,,,1,,88.89,-0.94,2.52
0,0,0,303,332,0,0,4,0,0,0,0,0,0,290,,,1,,,,1,47.65,-32.73,-14.68
0,0,0,0,0,0,0,4,0,270,350,0,0,0,490,,,1,,1,,,46.34,18.04,-26.72
1.4,0,0,0,0,0,10.6,3.5,2.5,0,0,0,0,0,0,1,,,,,,1,93.16,-1.37,11.43
2.8,0,0,0,0,0,9,3.2,2.5,0,0,0,0,0,0,1,,,,,,1,92.76000000000001,-1.35,10.27
6,0,0,0,0,0,5,3,0,0,0,0,0,0,0,1,,,,,,1,91.9599999999998,-1.41,6.47
0,4,0,0,34,0,3,3,0,0,0,0,0,0,0,1,,,,,,1,84.54000000000001,-13.89,0.44
0,0,0,0,16,0,2,3,0,0,0,0,0,0,0,1,,,,,,1,90.42,-11.56,2.64
0,0,0,10,427,0,0,3,0,0,0,0,0,0,828,,,1,,1,,,63.91,-48.13,0.66
0,14.5,0,0,0,0,9.5,2.5,0,0,0,0,0,0,0,1,,,,,,1,82.13,-1.96,2.4
0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,1,,,,,,1,93.01000000000001,0.29,4.63
2,0,0,0,0,0,2,2,3,0,0,0,0,0,0,1,,,,,,1,92.64,-0.19,5.11
0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,1,,,,1,,,94.37000000000001,-0.01,4.74
2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,,,,1,,,94.40000000000001,-0.34,1.69
2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,94.40000000000001,-0.34,1.69
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,,,,,,1,93.11,-0.38,2.47
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,,,,,,1,94.65000000000001,-0.23,3.24
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,,,,,,1,94.81,-0.01,2.91
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,1,95.02,-0.33,2.61
0,0,0,0,75,0,1264,0,0,0,0,7,0,0,16,,,1,,,,1,66.81,-38.91,58.22
0,0,0,0,75,0,1264,0,0,0,0,7,0,0,16,0,0,1,0,0,0,1,66.81,-38.91,58.22
0,20,0,0,0,0,1179,0,0,0,0,0,0,7,0,,,1,,1,,,61.02,-4.99,51.96
0,12,0,0,0,0,1179,0,0,0,0,0,0,4,0,,,1,,1,,,67.7,-3.88,61.85
0,0,0,0,70,28,1170,0,0,0,0,0,0,0,0,,,1,,1,,,69.04000000000001,-38.91,63.07
0,0,0,0,0,6,1116,0,15,0,0,0,0,0,0,,,1,,1,,,82.74,4.4,85.99
0,70,0,0,0,0,1057,0,0,62,0,0,81,0,0,,,1,,1,,,39.21,0.22,17.49
0,46,0,0,0,0,1046,0,0,0,0,0,0,179,0,,,1,1,,,,42.93,11.6,23.61
0,0,0,0,0,5,1035,0,50,0,0,0,0,0,108,,,1,,1,,,78.77,12.13,77.40000000000001
0,0,0,0,15,10,1000,0,0,0,0,0,0,0,54,,,1,,1,,,79.76000000000001,-20.87,78.08
0,0,0,45,100,0,1000,0,0,0,0,0,0,0,0,,,1,,1,,,56.48,-49.84,41.52
0,0,0,0,40,0,998,0,0,0,0,0,0,0,326,,,1,,,,1,76.61,-33.57,65.86
0,0,0,0,40,0,998,0,0,0,0,0,0,0,326,0,0,1,0,0,0,1,76.61,-33.57,65.86
0,62,0,18,0,119,980,0,0,0,0,0,0,0,0,,,1,,1,,,47.76,-10.34,29.82
0,0,0,0,71,0,935,0,0,0,0,0,0,0,0,,,1,,,,1,69.5,-45.59,61.24
0,0,0,0,89,0,904,0,0,0,0,0,0,0,0,,,1,,1,,,66.61,-49,57.85
4,0,0,0,0,0,900,0,11,0,0,0,0,0,100,,,1,,,1,,82.65000000000001,-0.23,81.36
0,60,0,0,0,0,900,0,0,0,0,0,0,178,0,,,1,1,,,,41.21,10.31,20.67
0,240,0,0,0,0,900,0,0,0,0,0,57,0,0,,,1,,1,,,33.09,-4.17,8.390000000000001
0,16,0,0,0,0,898,0,0,0,0,0,0,357,0,,,1,,1,,,41.55,22.08,22.96
0,0,0,20,0,0,868,0,0,17,0,0,0,0,105,,,1,,,,1,64.72,-27.75,50.95
0,0,0,0,12,0,860,0,0,0,0,0,0,0,370,,,1,,1,,,82.83,-21.13,74.08
0,0,0,21,0,0,850,0,0,14,0,0,0,0,200,,,1,,,,1,66.77,-28.58,51.65
0,102,0,0,68,0,846,0,0,0,0,0,0,0,0,,,1,,1,,,39.89,-14.1,17.48
0,0,0,0,63,0,846,0,0,0,0,0,0,0,0,,,1,,1,,,71.31,-44,62.67
0,42,0,389,0,0,838,0,0,0,0,0,0,0,0,,,1,,1,,,38.03,-27.52,10.73
0,162,0,0,0,33,823,0,0,250,0,0,0,0,0,,,1,,1,,,32.75,-4.31,7.09
0,0,0,0,7,0,817,0,0,0,0,0,0,0,177,,,1,,1,,,83.77,-14.63,79.86
0,0,0,0,395,0,816,0,0,0,0,199,0,52,0,,,1,,,1,,36.73,-13.64,12.82
0,0,0,0,395,0,816,0,0,0,0,199,0,52,0,0,0,1,0,0,1,0,36.73,-13.64,12.82
0,0,0,0,39,79,800,0,0,0,0,0,0,0,26,,,1,,1,,,70.51000000000001,-24.97,63.46
