SK1,SK2,SB1,SB2,SG1,SY1,SY2,SY3,SO1,SP1,SV1,SR1,SR2,SR3,SW1,Base_A,Base_B,Base_C,UT578_A,UT578_AF,UT578_AS,UT6581,Target_L,Target_a,Target_b
0.0,26.0,0.0,0.0,0.0,254.0,102.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,65.3,8.83,18.1
0.0,67.0,0.0,0.0,325.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,57.77,-11.94,1.87
0.0,337.0,0.0,0.0,5.0,0.0,100.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,46.2,-2.46,-2.61
0.0,10.0,0.0,0.0,0.0,401.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,73.84,5.66,33.02
0.0,382.0,0.0,0.0,122.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,47.54,-4.54,-3.58
0.0,0.0,0.0,164.0,79.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,67.84,-34.64,-1.47
0.0,0.0,0.0,164.0,0.0,79.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,66.9,-27.14,2.3
0.0,23.0,0.0,0.0,241.0,0.0,91.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,61.82,-17.23,7.43
0.0,41.0,0.0,186.0,0.0,0.0,90.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,60.76,-17.15,-8.72
0.0,0.0,0.0,0.0,0.0,130.0,80.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,84.44,6.37,37.29
0.0,0.0,0.0,0.0,57.0,42.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,79.48,-25.62,24.81
0.0,4.0,0.0,0.0,165.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,75.05,-37.49,14.32
0.0,45.0,0.0,0.0,120.0,55.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,63.4,-16.18,8.13
0.0,41.5,0.0,104.0,0.0,0.0,76.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,53.64,-5.4,-14.48
0.0,0.0,0.0,295.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,59.26,-21.15,-13.6
0.0,14.0,0.0,0.0,157.0,0.0,73.0,0.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,64.88,-12.91,8.63
0.0,9.9,0.0,0.0,55.8,61.2,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,73.74,-17.57,18.4
0.0,155.0,0.0,0.0,22.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,60.23,-4.61,-0.85
0.0,27.0,0.0,0.0,70.0,214.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,71.25,-10.91,16.1
0.0,25.0,0.0,128.0,0.0,0.0,70.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,67.47,-20.62,-4.83
0.0,30.0,0.0,0.0,32.0,17.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,70.11,-11.14,10.25
0.0,65.0,0.0,0.0,0.0,68.0,67.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,64.12,-0.72,1.06
0.0,0.0,0.0,0.0,182.0,208.0,66.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,63.43,-14.3,10.99
7.0,0.0,0.0,0.0,18.0,70.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,81.75,-10.9,27.57
0.0,0.0,0.0,0.0,57.0,26.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,76.7,-28.1,23.28
0.0,0.0,0.0,266.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,60.33,-21.72,-14.01
0.0,163.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,58.38,-2.61,-2.11
0.0,0.0,0.0,0.0,0.0,259.0,60.0,0.0,0.0,0.0,57.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,74.34,5.51,24.68
0.0,6.0,0.0,0.0,0.0,181.0,60.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,81.16,2.74,28.17
0.0,3.0,0.0,0.0,151.0,73.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,71.93,-28.67,15.46
0.0,24.0,0.0,125.0,0.0,0.0,60.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,61.76,-12.11,-14.94
0.0,0.0,0.0,0.0,49.0,0.0,59.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,75.27,-12.49,8.14
0.0,37.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,70.14,-1.31,-0.66
0.0,42.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,64.0,0.0,2.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,69.3499999999999,-1.25,-0.32
0.0,30.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,68.0,-0.38,-1.22
0.0,3.0,0.0,0.0,320.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,72.3199999999997,-40.97,5.83
0.0,35.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,90.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,69.79,-0.04,-2.23
0.0,33.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,71.2099999999998,-0.85,-1.4
0.0,350.0,0.0,0.0,5.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,45.78,-1.67,-4.41
0.0,22.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,63.13,13.75,8.51
0.0,0.0,0.0,8.0,0.0,0.0,50.0,0.0,0.0,24.0,0.0,287.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,64.19,23.09,-1.63
0.0,0.0,0.0,250.0,0.0,0.0,50.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,63.55,-26.79,-16.16
0.0,115.0,0.0,60.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,53.32,-2.78,-1.39
0.0,0.0,0.0,0.0,125.0,208.0,48.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,65.25,-10.01,11.82
0.0,138.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,220.0,0.0,0.0,0.0,78.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,53.64,4.36,-5.59
0.0,24.0,0.0,164.0,0.0,0.0,48.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,59.55,-11.59,-19.35
0.0,0.0,0.0,133.0,0.0,32.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,69.4599999999998,-27.01,-4.42
0.0,33.0,0.0,55.0,279.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,65.77,-25.61,-2.58
0.0,207.0,0.0,252.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,49.22,-6.07,-9.8
0.0,18.0,0.0,23.0,0.0,77.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,71.47,-10.88,11.78
0.0,70.0,0.0,0.0,340.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,63.1,-20.73,-1.69
0.0,0.0,0.0,0.0,79.0,147.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,78.3499999999999,-17.19,19.63
0.0,76.0,0.0,18.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,63.09,-5.73,-1.06
0.0,122.0,0.0,36.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,57.17,-5.68,-3.78
0.0,110.0,0.0,180.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,53.47,-5.98,-9.98
0.0,204.0,0.0,48.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,52.83,-4.78,-5.07
0.0,169.0,0.0,205.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,48.3,-6.46,-10.03
0.0,126.0,0.0,10.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,62.18,-1.78,-2.13
0.0,12.0,0.0,0.0,264.0,0.0,36.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,62.5,-16.71,-8.98
0.0,73.0,0.0,56.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,60.32,-2.75,-7.11
0.0,78.0,0.0,0.0,190.0,0.0,35.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,56.0,-11.57,-6.84
0.0,472.0,0.0,0.0,15.0,0.0,34.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,42.87,-1.64,-4.85
0.0,0.0,0.0,0.0,0.0,348.0,33.0,0.0,0.0,0.0,62.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,72.89,6.66,25.11
0.0,90.0,0.0,146.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,52.61,-6.0,-9.86999999999999
24.0,0.0,0.0,0.0,0.0,180.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,79.99,2.93,28.74
0.0,33.0,0.0,0.0,0.0,136.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,68.12,2.62,12.53
0.0,35.5,0.0,0.0,8.0,0.0,32.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,67.45,-2.17,-0.9
0.0,25.5,0.0,0.0,8.0,0.0,32.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,69.72,-2.22,-0.19
0.0,0.0,0.0,180.0,0.0,0.0,32.0,0.0,0.0,0.0,100.0,160.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,61.53,-5.37,-21.36
0.0,0.0,0.0,0.0,34.24,0.0,31.58,0.0,0.0,0.0,50.37,0.0,25.72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,70.29,-1.99,-1.0
0.0,30.0,0.0,0.0,28.0,140.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,69.91,-7.09,12.95
0.0,0.0,0.0,150.0,280.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,60.34,-26.7,-8.48
0.0,4.7,0.0,0.0,180.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,75.2099999999998,-33.93,3.66
3.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,72.4,28.05,5.23
0.0,18.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,72.54,-0.36,0.44
0.0,49.0,0.0,0.0,6.0,170.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,66.94,-3.07,11.61
0.0,0.0,0.0,64.0,348.0,10.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,69.37,-39.2,-1.08
0.0,6.0,0.0,0.0,333.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,70.58,-38.79,2.14
0.0,17.0,0.0,118.0,125.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,65.03,-26.07,-8.32
0.0,0.0,0.0,160.0,0.0,0.0,26.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,67.95,-22.04,-20.81
0.0,34.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,69.61,-1.28,0.29
0.0,5.0,0.0,0.0,0.0,182.0,25.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,77.81,3.43,23.33
0.0,65.0,0.0,0.0,300.0,0.0,25.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,54.91,-14.62,-8.59
0.0,10.0,0.0,0.0,250.0,0.0,25.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,60.88,-17.79,-9.27
0.0,213.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,30.0,0.0,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,49.72,-0.11,-4.36
0.0,55.0,0.0,153.0,0.0,0.0,24.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,55.92,-12.05,-13.93
0.0,139.0,0.0,0.0,26.0,245.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,55.68,-3.9,5.34
0.0,23.5,0.0,0.0,48.0,135.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,71.5,-10.22,12.22
0.0,0.0,0.0,117.0,0.0,0.0,23.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,65.48,-18.19,-18.39
0.0,123.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,57.4,-1.37,-2.12
0.0,0.0,0.0,0.0,191.0,0.0,21.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,73.0,-33.92,3.06
0.0,187.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,287.0,0.0,0.0,0.0,78.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,50.47,4.37,-7.82
0.0,39.0,0.0,0.0,0.0,165.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,60.1,11.13,10.63
0.0,26.0,0.0,0.0,14.0,116.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,73.29,-4.93,13.01
0.0,0.0,0.0,173.0,0.0,0.0,20.0,0.0,0.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,58.38,-6.58,-25.25
0.0,0.0,0.0,331.0,0.0,0.0,19.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,63.01,-25.57,-25.28
0.0,19.0,0.0,0.0,163.0,0.0,18.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,66.45,-15.92,-8.02999999999999
0.0,56.0,0.0,30.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,60.95,-2.59,-2.1
0.0,34.0,0.0,0.0,37.0,86.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,67.86,-8.23,8.22
0.0,11.0,0.0,39.0,113.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,71.25,-25.82,-3.81
0.0,7.0,0.0,0.0,0.0,242.0,16.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,80.25,4.06,26.61
0.0,0.0,0.0,113.0,322.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,69.4,-36.8,-7.32
0.0,124.0,0.0,57.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,51.38,-1.31,-3.37
0.0,17.0,0.0,0.0,418.0,45.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,66.94,-33.73,2.21
0.0,118.0,0.0,9.0,0.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,63.77,-3.01,-3.47
0.0,0.0,0.0,120.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,64.5699999999997,-13.37,-19.54
0.0,0.0,0.0,172.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,70.18,-22.47,-22.26
9.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,76.4599999999998,20.27,18.66
0.0,94.0,0.0,0.0,20.5,150.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,58.67,-3.92,5.25
0.0,0.0,0.0,240.0,0.0,101.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,64.34,-25.8,-11.87
0.0,0.0,0.0,359.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,60.59,-16.14,-27.73
0.0,6.0,0.0,102.0,0.0,0.0,13.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,60.53,-8.19,-20.72
0.0,12.0,0.0,0.0,0.0,0.0,13.0,0.0,266.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,72.78,10.37,7.64
0.0,101.0,0.0,0.0,0.0,90.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,59.84,-2.06,3.19
0.0,0.0,0.0,0.0,284.0,0.0,12.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,60.51,-13.23,-14.16
6.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,70.13,27.4,4.89
0.0,22.0,0.0,165.0,0.0,0.0,12.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,63.74,-12.53,-20.26
0.0,19.0,0.0,0.0,295.0,59.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,68.45,-28.86,2.68
0.0,0.0,0.0,36.0,0.0,0.0,10.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,67.15,3.35,-24.26
0.0,0.0,0.0,158.0,0.0,0.0,10.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,64.45,-7.98,-28.36
11.0,0.0,0.0,52.0,0.0,0.0,10.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,68.38,-7.11,-19.93
0.0,0.0,0.0,173.0,0.0,0.0,10.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,68.75,-18.46,-24.47
0.0,0.0,0.0,176.0,0.0,0.0,10.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,67.7,-19.43,-24.94
0.0,0.0,0.0,109.0,35.0,0.0,9.5,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,63.15,-10.87,-20.79
8.0,0.0,0.0,0.0,28.0,212.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,77.29,-7.83,24.4
0.0,19.0,0.0,129.0,107.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,65.55,-23.48,-12.28
0.0,0.0,0.0,39.0,0.0,0.0,9.0,0.0,0.0,0.0,313.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,61.92,6.12,-28.3
0.0,7.0,0.0,0.0,0.0,214.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,80.9,3.04,25.49
4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,70.0699999999997,29.05,4.68
21.0,0.0,0.0,76.0,0.0,0.0,8.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,64.76,-5.43,-23.62
0.0,0.0,0.0,0.0,428.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,71.3499999999999,-43.82,0.22
0.0,0.0,0.0,0.0,299.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,74.93,-39.49,0.36
0.0,0.0,0.0,351.0,0.0,0.0,7.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,64.0699999999997,-20.17,-30.51
0.0,0.0,0.0,0.0,33.0,0.0,6.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,70.39,10.93,-9.1
0.0,0.0,0.0,93.0,0.0,0.0,6.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,68.76,-14.39,-24.41
0.0,0.0,0.0,69.0,0.0,0.0,6.0,0.0,0.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,55.45,5.98,-24.45
